"pit_duration","lap_number","driver_number","date","session_key","meeting_key"
651,18,81,"2023-07-28T16:03:45.773000+00:00",9135,1216
658.7,18,44,"2023-07-28T16:03:54.867000+00:00",9135,1216
622.4,18,63,"2023-07-28T16:03:58.226000+00:00",9135,1216
615.1,17,1,"2023-07-28T16:04:05.195000+00:00",9135,1216
607.3,18,16,"2023-07-28T16:04:09.820000+00:00",9135,1216
657.2,17,11,"2023-07-28T16:04:20.585000+00:00",9135,1216
638.3,18,55,"2023-07-28T16:04:23.694000+00:00",9135,1216
139.9,20,18,"2023-07-28T16:11:59.639000+00:00",9135,1216
105.7,21,16,"2023-07-28T16:12:03.827000+00:00",9135,1216
95.4,21,55,"2023-07-28T16:12:08.516000+00:00",9135,1216
148.1,21,81,"2023-07-28T16:12:10.139000+00:00",9135,1216
151.7,19,4,"2023-07-28T16:12:12.780000+00:00",9135,1216
175.6,20,14,"2023-07-28T16:12:23.592000+00:00",9135,1216
149.5,20,1,"2023-07-28T16:12:33.686000+00:00",9135,1216
56.4,22,44,"2023-07-28T16:12:41.873000+00:00",9135,1216
53.9,22,63,"2023-07-28T16:12:43.420000+00:00",9135,1216
142.4,20,11,"2023-07-28T16:12:48.795000+00:00",9135,1216
25.8,3,20,"2023-07-29T10:40:12.161000+00:00",9286,1216
24.8,3,27,"2023-07-29T10:40:24.146000+00:00",9286,1216
27.2,4,2,"2023-07-29T10:43:03.050000+00:00",9286,1216
25.6,4,23,"2023-07-29T10:43:16.128000+00:00",9286,1216
45.1,4,18,"2023-07-29T10:44:10.956000+00:00",9286,1216
24.4,5,20,"2023-07-29T10:44:50.564000+00:00",9286,1216
28.7,5,27,"2023-07-29T10:45:03.111000+00:00",9286,1216
244.3,7,3,"2023-07-29T10:54:12.777000+00:00",9286,1216
208.8,8,4,"2023-07-29T10:54:30.527000+00:00",9286,1216
369,7,2,"2023-07-29T10:55:41.245000+00:00",9286,1216
304,7,31,"2023-07-29T10:56:03.573000+00:00",9286,1216
297.3,7,10,"2023-07-29T10:56:09.323000+00:00",9286,1216
335.2,8,44,"2023-07-29T10:56:16.541000+00:00",9286,1216
451.3,7,63,"2023-07-29T10:56:20.760000+00:00",9286,1216
418.7,7,16,"2023-07-29T10:56:27.276000+00:00",9286,1216
405.5,7,55,"2023-07-29T10:56:31.291000+00:00",9286,1216
434.9,7,81,"2023-07-29T10:56:35.697000+00:00",9286,1216
374.2,7,1,"2023-07-29T10:56:48.291000+00:00",9286,1216
343.1,7,18,"2023-07-29T10:56:52.603000+00:00",9286,1216
342.9,7,11,"2023-07-29T10:56:56.603000+00:00",9286,1216
51.2,8,18,"2023-07-29T11:00:15.289000+00:00",9286,1216
42.9,9,2,"2023-07-29T11:00:59.726000+00:00",9286,1216
674.6,7,23,"2023-07-29T11:01:04.944000+00:00",9286,1216
629.7,6,14,"2023-07-29T11:01:07.585000+00:00",9286,1216
49.3,10,3,"2023-07-29T11:01:20.819000+00:00",9286,1216
1572.4,10,16,"2023-07-29T11:15:40.747000+00:00",9286,1216
1557.2,10,55,"2023-07-29T11:15:42.966000+00:00",9286,1216
1475.9,11,10,"2023-07-29T11:15:48.028000+00:00",9286,1216
1488.2,12,4,"2023-07-29T11:15:49.950000+00:00",9286,1216
1492.7,11,31,"2023-07-29T11:15:52.231000+00:00",9286,1216
1593.4,10,81,"2023-07-29T11:15:53.794000+00:00",9286,1216
1527.5,12,44,"2023-07-29T11:16:08.528000+00:00",9286,1216
1641.8,10,63,"2023-07-29T11:16:11.325000+00:00",9286,1216
1549.6,10,1,"2023-07-29T11:16:23.606000+00:00",9286,1216
1511.7,10,11,"2023-07-29T11:16:25.606000+00:00",9286,1216
24.3,1,1,"2023-07-29T15:53:13.311000+00:00",9140,1216
26.5,1,16,"2023-07-29T15:53:19.764000+00:00",9140,1216
26.3,1,4,"2023-07-29T15:53:21.530000+00:00",9140,1216
24,1,31,"2023-07-29T15:53:22.030000+00:00",9140,1216
24.5,1,63,"2023-07-29T15:53:23.842000+00:00",9140,1216
23.9,1,14,"2023-07-29T15:53:26.561000+00:00",9140,1216
24.9,1,2,"2023-07-29T15:53:26.873000+00:00",9140,1216
23.3,1,22,"2023-07-29T15:53:28.233000+00:00",9140,1216
24.4,1,20,"2023-07-29T15:53:30.326000+00:00",9140,1216
24.8,1,24,"2023-07-29T15:53:33.920000+00:00",9140,1216
25,5,4,"2023-07-30T13:13:52.872000+00:00",9141,1216
22.8,5,3,"2023-07-30T13:13:54.732000+00:00",9141,1216
23.6,5,20,"2023-07-30T13:13:54.872000+00:00",9141,1216
23,6,31,"2023-07-30T13:15:47.371000+00:00",9141,1216
23.3,6,77,"2023-07-30T13:15:48.574000+00:00",9141,1216
25,7,23,"2023-07-30T13:17:39.917000+00:00",9141,1216
23.3,7,55,"2023-07-30T13:17:44.135000+00:00",9141,1216
24.4,7,24,"2023-07-30T13:17:46.151000+00:00",9141,1216
23.5,8,2,"2023-07-30T13:19:38.525000+00:00",9141,1216
22.6,9,22,"2023-07-30T13:21:22.102000+00:00",9141,1216
23,10,14,"2023-07-30T13:23:11.944000+00:00",9141,1216
23,12,44,"2023-07-30T13:26:50.911000+00:00",9141,1216
24.5,12,27,"2023-07-30T13:27:21.129000+00:00",9141,1216
23.6,13,11,"2023-07-30T13:28:34.034000+00:00",9141,1216
23.2,13,16,"2023-07-30T13:28:39.784000+00:00",9141,1216
22.8,14,1,"2023-07-30T13:30:28.299000+00:00",9141,1216
23.7,17,4,"2023-07-30T13:37:01.638000+00:00",9141,1216
25.3,20,18,"2023-07-30T13:42:38.463000+00:00",9141,1216
23.8,22,63,"2023-07-30T13:46:24.960000+00:00",9141,1216
23.2,22,3,"2023-07-30T13:46:42.507000+00:00",9141,1216
23.5,23,23,"2023-07-30T13:48:26.459000+00:00",9141,1216
25.6,23,10,"2023-07-30T13:48:26.709000+00:00",9141,1216
22.7,24,22,"2023-07-30T13:50:15.661000+00:00",9141,1216
23.7,24,77,"2023-07-30T13:50:26.723000+00:00",9141,1216
25.2,24,27,"2023-07-30T13:50:29.661000+00:00",9141,1216
23.9,24,2,"2023-07-30T13:50:34.082000+00:00",9141,1216
23.3,25,31,"2023-07-30T13:52:14.362000+00:00",9141,1216
23.5,25,20,"2023-07-30T13:52:19.066000+00:00",9141,1216
24,25,24,"2023-07-30T13:52:25.862000+00:00",9141,1216
23,27,44,"2023-07-30T13:55:23.423000+00:00",9141,1216
23.1,28,16,"2023-07-30T13:57:11.766000+00:00",9141,1216
22.7,29,11,"2023-07-30T13:58:57.311000+00:00",9141,1216
23.7,29,14,"2023-07-30T13:59:25.733000+00:00",9141,1216
23,30,1,"2023-07-30T14:00:39.544000+00:00",9141,1216
23.5,33,23,"2023-07-30T14:07:30.446000+00:00",9141,1216
23.1,34,2,"2023-07-30T14:09:33.023000+00:00",9141,1216
23.1,42,44,"2023-07-30T14:23:28.733000+00:00",9141,1216
35.6,6,20,"2023-08-25T10:37:25.234000+00:00",9142,1217
257.4,3,22,"2023-08-25T10:37:49.561000+00:00",9142,1217
268.9,3,77,"2023-08-25T10:37:56.295000+00:00",9142,1217
385.6,2,81,"2023-08-25T10:38:53.638000+00:00",9142,1217
328.4,3,3,"2023-08-25T10:39:45.309000+00:00",9142,1217
500.3,2,4,"2023-08-25T10:40:22.418000+00:00",9142,1217
22.8,3,4,"2023-08-25T10:42:19.869000+00:00",9142,1217
36,4,4,"2023-08-25T10:44:34.163000+00:00",9142,1217
35.7,11,20,"2023-08-25T10:44:43.257000+00:00",9142,1217
42.4,5,4,"2023-08-25T10:46:57.598000+00:00",9142,1217
587.2,3,14,"2023-08-25T10:49:07.237000+00:00",9142,1217
28.7,14,20,"2023-08-25T10:49:15.877000+00:00",9142,1217
592.9,8,63,"2023-08-25T10:49:57.001000+00:00",9142,1217
392.5,10,1,"2023-08-25T10:50:14.688000+00:00",9142,1217
435.4,10,44,"2023-08-25T10:50:45.875000+00:00",9142,1217
24.3,12,77,"2023-08-25T10:51:28.047000+00:00",9142,1217
803.4,3,81,"2023-08-25T10:53:52.763000+00:00",9142,1217
592.6,11,2,"2023-08-25T10:55:00.902000+00:00",9142,1217
1243.2,3,24,"2023-08-25T10:55:02.574000+00:00",9142,1217
955.8,5,22,"2023-08-25T10:56:58.369000+00:00",9142,1217
637.3,12,11,"2023-08-25T10:58:01.821000+00:00",9142,1217
767.4,9,23,"2023-08-25T10:58:40.742000+00:00",9142,1217
605.4,13,10,"2023-08-25T10:59:01.163000+00:00",9142,1217
1072.8,9,39,"2023-08-25T10:59:26.007000+00:00",9142,1217
959.9,10,16,"2023-08-25T11:00:15.662000+00:00",9142,1217
711.5,6,4,"2023-08-25T11:00:21.428000+00:00",9142,1217
508.2,13,77,"2023-08-25T11:01:32.145000+00:00",9142,1217
773.7,13,31,"2023-08-25T11:01:42.832000+00:00",9142,1217
23.9,8,4,"2023-08-25T11:03:31.940000+00:00",9142,1217
1241.1,9,27,"2023-08-25T11:03:42.346000+00:00",9142,1217
482.2,8,14,"2023-08-25T11:04:16.111000+00:00",9142,1217
19.5,17,2,"2023-08-25T11:04:18.376000+00:00",9142,1217
656.8,13,3,"2023-08-25T11:05:20.063000+00:00",9142,1217
30.9,9,4,"2023-08-25T11:05:30.531000+00:00",9142,1217
765.5,17,20,"2023-08-25T11:05:59.656000+00:00",9142,1217
45.4,12,27,"2023-08-25T11:08:57.356000+00:00",9142,1217
703.1,15,44,"2023-08-25T11:09:04.793000+00:00",9142,1217
278,10,24,"2023-08-25T11:09:33.683000+00:00",9142,1217
711.2,15,63,"2023-08-25T11:11:23.963000+00:00",9142,1217
627.5,20,2,"2023-08-25T11:19:05.532000+00:00",9142,1217
657.4,15,23,"2023-08-25T11:19:07.032000+00:00",9142,1217
447.2,20,77,"2023-08-25T11:19:08.845000+00:00",9142,1217
478.8,19,31,"2023-08-25T11:19:12.610000+00:00",9142,1217
732.3,23,1,"2023-08-25T11:19:17.610000+00:00",9142,1217
746.2,12,81,"2023-08-25T11:19:19.407000+00:00",9142,1217
1331.7,17,44,"2023-08-25T11:19:33.407000+00:00",9142,1217
736.4,18,11,"2023-08-25T11:19:39.532000+00:00",9142,1217
680.9,13,22,"2023-08-25T11:19:43.797000+00:00",9142,1217
893.1,12,24,"2023-08-25T11:19:48.844000+00:00",9142,1217
1422.1,14,14,"2023-08-25T11:19:56.016000+00:00",9142,1217
1229.3,16,63,"2023-08-25T11:20:02.016000+00:00",9142,1217
588.4,17,39,"2023-08-25T11:20:06.281000+00:00",9142,1217
568,17,16,"2023-08-25T11:20:10.469000+00:00",9142,1217
1551.4,18,3,"2023-08-25T11:20:14.844000+00:00",9142,1217
553.8,21,10,"2023-08-25T11:20:20.062000+00:00",9142,1217
1630.9,21,20,"2023-08-25T11:20:24.984000+00:00",9142,1217
927.1,14,4,"2023-08-25T11:20:27+00:00",9142,1217
40.6,18,22,"2023-08-25T11:27:45.507000+00:00",9142,1217
847.6,7,14,"2023-08-25T14:23:26.318000+00:00",9143,1217
19.2,10,55,"2023-08-25T14:27:30.704000+00:00",9143,1217
21,11,24,"2023-08-25T14:28:41.531000+00:00",9143,1217
21.8,10,16,"2023-08-25T14:29:01.406000+00:00",9143,1217
24,11,77,"2023-08-25T14:29:19.734000+00:00",9143,1217
22.4,10,63,"2023-08-25T14:29:56.499000+00:00",9143,1217
20.4,14,24,"2023-08-25T14:33:56.338000+00:00",9143,1217
24.2,14,77,"2023-08-25T14:34:22.416000+00:00",9143,1217
376.5,13,2,"2023-08-25T14:37:33.084000+00:00",9143,1217
383.5,14,23,"2023-08-25T14:39:03.254000+00:00",9143,1217
369.6,13,31,"2023-08-25T14:39:30.098000+00:00",9143,1217
383.8,13,10,"2023-08-25T14:39:42.035000+00:00",9143,1217
406.3,14,18,"2023-08-25T14:39:50.644000+00:00",9143,1217
382.4,13,4,"2023-08-25T14:39:55.691000+00:00",9143,1217
366.5,14,22,"2023-08-25T14:40:06.128000+00:00",9143,1217
377,12,20,"2023-08-25T14:40:40.487000+00:00",9143,1217
307.6,15,14,"2023-08-25T14:40:56.315000+00:00",9143,1217
431.1,13,63,"2023-08-25T14:41:45.439000+00:00",9143,1217
291.1,16,27,"2023-08-25T14:41:48.751000+00:00",9143,1217
498.9,14,11,"2023-08-25T14:42:07.595000+00:00",9143,1217
23.8,16,23,"2023-08-25T14:42:08.454000+00:00",9143,1217
513.6,13,44,"2023-08-25T14:42:56.156000+00:00",9143,1217
264,17,77,"2023-08-25T14:43:10.844000+00:00",9143,1217
476.2,12,1,"2023-08-25T14:43:47.077000+00:00",9143,1217
349.9,16,16,"2023-08-25T14:43:54.984000+00:00",9143,1217
363,17,24,"2023-08-25T14:44:14.405000+00:00",9143,1217
284.6,18,55,"2023-08-25T14:44:55.654000+00:00",9143,1217
32.7,18,77,"2023-08-25T14:45:04.607000+00:00",9143,1217
19.9,19,24,"2023-08-25T14:47:23.511000+00:00",9143,1217
20.1,21,2,"2023-08-25T14:48:12.713000+00:00",9143,1217
22.6,24,4,"2023-08-25T14:54:23.707000+00:00",9143,1217
20,25,18,"2023-08-25T14:54:26.753000+00:00",9143,1217
21.5,26,14,"2023-08-25T14:55:30.143000+00:00",9143,1217
20,24,63,"2023-08-25T14:56:14.502000+00:00",9143,1217
22.1,24,44,"2023-08-25T14:57:32.906000+00:00",9143,1217
22.2,2,81,"2023-08-26T09:35:17.306000+00:00",9144,1217
22.9,4,24,"2023-08-26T09:37:51.882000+00:00",9144,1217
236.5,2,63,"2023-08-26T09:39:03.272000+00:00",9144,1217
471,4,77,"2023-08-26T09:47:03.501000+00:00",9144,1217
580.1,5,24,"2023-08-26T09:47:09.095000+00:00",9144,1217
579.4,4,4,"2023-08-26T09:47:27.923000+00:00",9144,1217
779.6,4,1,"2023-08-26T09:47:59.844000+00:00",9144,1217
781.2,3,63,"2023-08-26T09:48:07.891000+00:00",9144,1217
33.8,4,16,"2023-08-26T09:54:09.059000+00:00",9144,1217
1582.8,9,4,"2023-08-26T10:04:11.286000+00:00",9144,1217
1788.7,3,11,"2023-08-26T10:06:37.285000+00:00",9144,1217
1912.7,5,81,"2023-08-26T10:06:47.769000+00:00",9144,1217
1659.5,10,77,"2023-08-26T10:06:51.925000+00:00",9144,1217
752.5,3,18,"2023-08-26T10:07:17.441000+00:00",9144,1217
1045,5,63,"2023-08-26T10:09:10.392000+00:00",9144,1217
28.4,15,40,"2023-08-26T10:09:35.095000+00:00",9144,1217
21.7,8,22,"2023-08-26T10:10:19.142000+00:00",9144,1217
1018,6,44,"2023-08-26T10:10:46.704000+00:00",9144,1217
119.8,6,55,"2023-08-26T10:12:40.999000+00:00",9144,1217
1126.9,8,1,"2023-08-26T10:13:03.093000+00:00",9144,1217
26.1,9,27,"2023-08-26T10:13:08.109000+00:00",9144,1217
1276.2,5,16,"2023-08-26T10:14:51.498000+00:00",9144,1217
2511.3,18,77,"2023-08-26T10:21:03.775000+00:00",9144,1217
631.8,10,55,"2023-08-26T10:21:12.900000+00:00",9144,1217
229,11,1,"2023-08-26T10:21:29.759000+00:00",9144,1217
370,11,22,"2023-08-26T10:21:37.462000+00:00",9144,1217
1692.7,7,16,"2023-08-26T10:21:47.821000+00:00",9144,1217
1807,11,63,"2023-08-26T10:21:52.353000+00:00",9144,1217
2820.1,13,81,"2023-08-26T10:21:55.212000+00:00",9144,1217
2719,11,11,"2023-08-26T10:22:07.556000+00:00",9144,1217
281.6,12,23,"2023-08-26T10:22:12.071000+00:00",9144,1217
1706.2,11,44,"2023-08-26T10:22:14.915000+00:00",9144,1217
578.4,13,27,"2023-08-26T10:22:20.383000+00:00",9144,1217
800.5,20,40,"2023-08-26T10:22:27.180000+00:00",9144,1217
2706.2,18,4,"2023-08-26T10:22:54.774000+00:00",9144,1217
1765.8,10,18,"2023-08-26T10:24:10.710000+00:00",9144,1217
24.5,5,63,"2023-09-15T09:38:23.038000+00:00",9158,1219
43.5,6,4,"2023-09-15T09:41:04.145000+00:00",9158,1219
33.9,6,44,"2023-09-15T09:42:55.549000+00:00",9158,1219
740.9,3,18,"2023-09-15T09:46:13.639000+00:00",9158,1219
415.4,7,14,"2023-09-15T09:48:48.824000+00:00",9158,1219
448.1,9,10,"2023-09-15T09:55:16.927000+00:00",9158,1219
585.3,10,77,"2023-09-15T09:57:05.331000+00:00",9158,1219
732.3,8,20,"2023-09-15T09:58:16.892000+00:00",9158,1219
59.7,9,18,"2023-09-15T09:58:21.455000+00:00",9158,1219
528.7,10,81,"2023-09-15T09:58:33.970000+00:00",9158,1219
733.7,10,24,"2023-09-15T09:59:17.751000+00:00",9158,1219
406.8,12,22,"2023-09-15T09:59:52.109000+00:00",9158,1219
656.4,10,55,"2023-09-15T10:00:16.515000+00:00",9158,1219
895.2,8,27,"2023-09-15T10:00:29.187000+00:00",9158,1219
439,12,16,"2023-09-15T10:00:57.983000+00:00",9158,1219
409,13,40,"2023-09-15T10:01:01.749000+00:00",9158,1219
473.3,11,2,"2023-09-15T10:01:04.264000+00:00",9158,1219
58.1,13,14,"2023-09-15T10:01:05.342000+00:00",9158,1219
599.2,11,11,"2023-09-15T10:01:09.202000+00:00",9158,1219
796.4,9,1,"2023-09-15T10:01:30.389000+00:00",9158,1219
646,11,4,"2023-09-15T10:01:34.217000+00:00",9158,1219
33.8,12,10,"2023-09-15T10:01:48.326000+00:00",9158,1219
393,13,63,"2023-09-15T10:02:23.107000+00:00",9158,1219
672,10,44,"2023-09-15T10:02:34.575000+00:00",9158,1219
30.8,13,81,"2023-09-15T10:05:01.229000+00:00",9158,1219
32.6,13,2,"2023-09-15T10:05:58.494000+00:00",9158,1219
664.1,13,31,"2023-09-15T10:06:32.352000+00:00",9158,1219
32.4,14,55,"2023-09-15T10:09:59.146000+00:00",9158,1219
33.4,16,63,"2023-09-15T10:10:20.489000+00:00",9158,1219
33.5,13,44,"2023-09-15T10:10:48.239000+00:00",9158,1219
1320.8,9,23,"2023-09-15T10:11:37.675000+00:00",9158,1219
282.1,14,18,"2023-09-15T10:13:01.783000+00:00",9158,1219
35.6,17,16,"2023-09-15T10:13:08.705000+00:00",9158,1219
283.6,17,14,"2023-09-15T10:13:10.423000+00:00",9158,1219
320.2,14,20,"2023-09-15T10:16:22.670000+00:00",9158,1219
405.4,17,77,"2023-09-15T10:17:15.794000+00:00",9158,1219
32.5,12,23,"2023-09-15T10:18:14.356000+00:00",9158,1219
388,14,1,"2023-09-15T10:18:39.621000+00:00",9158,1219
469.2,16,4,"2023-09-15T10:19:14.745000+00:00",9158,1219
464,16,2,"2023-09-15T10:19:39.026000+00:00",9158,1219
322.7,15,27,"2023-09-15T10:19:44.495000+00:00",9158,1219
324.7,18,24,"2023-09-15T10:20:00.198000+00:00",9158,1219
496,18,22,"2023-09-15T10:20:53.915000+00:00",9158,1219
306.5,20,40,"2023-09-15T10:20:59.040000+00:00",9158,1219
242.5,18,55,"2023-09-15T10:22:06.398000+00:00",9158,1219
370.3,19,63,"2023-09-15T10:22:38.335000+00:00",9158,1219
712.5,16,81,"2023-09-15T10:22:54.179000+00:00",9158,1219
402.1,16,44,"2023-09-15T10:23:44.928000+00:00",9158,1219
529.4,19,10,"2023-09-15T10:24:47.161000+00:00",9158,1219
347.5,19,31,"2023-09-15T10:24:59.130000+00:00",9158,1219
56.7,15,23,"2023-09-15T10:25:02.473000+00:00",9158,1219
199.4,21,16,"2023-09-15T10:25:08.239000+00:00",9158,1219
439.7,19,11,"2023-09-15T10:26:23.519000+00:00",9158,1219
35.2,4,44,"2023-09-15T13:09:06.987000+00:00",9159,1219
32.3,6,2,"2023-09-15T13:10:15.392000+00:00",9159,1219
26.4,6,27,"2023-09-15T13:10:28.517000+00:00",9159,1219
24.6,7,16,"2023-09-15T13:14:41.465000+00:00",9159,1219
425.4,9,2,"2023-09-15T13:23:18.284000+00:00",9159,1219
444.2,8,55,"2023-09-15T13:23:27.503000+00:00",9159,1219
198.5,10,16,"2023-09-15T13:23:51.299000+00:00",9159,1219
541.7,8,14,"2023-09-15T13:23:56.565000+00:00",9159,1219
615.7,8,77,"2023-09-15T13:23:58.737000+00:00",9159,1219
778.9,6,4,"2023-09-15T13:24:05.487000+00:00",9159,1219
612.2,8,18,"2023-09-15T13:24:10.424000+00:00",9159,1219
467.6,9,40,"2023-09-15T13:24:23.314000+00:00",9159,1219
567.7,7,44,"2023-09-15T13:24:39.017000+00:00",9159,1219
321.6,10,22,"2023-09-15T13:24:43.048000+00:00",9159,1219
501.9,8,20,"2023-09-15T13:25:05.173000+00:00",9159,1219
342.3,10,10,"2023-09-15T13:25:32.173000+00:00",9159,1219
697.6,8,31,"2023-09-15T13:26:44.218000+00:00",9159,1219
641.4,9,63,"2023-09-15T13:27:39.561000+00:00",9159,1219
685,8,81,"2023-09-15T13:27:42.873000+00:00",9159,1219
662.1,8,1,"2023-09-15T13:27:50.342000+00:00",9159,1219
606.5,10,24,"2023-09-15T13:28:28.185000+00:00",9159,1219
25.7,11,55,"2023-09-15T13:30:14.464000+00:00",9159,1219
1069.8,7,27,"2023-09-15T13:30:22.761000+00:00",9159,1219
26.9,13,16,"2023-09-15T13:30:42.245000+00:00",9159,1219
671.7,10,11,"2023-09-15T13:31:08.260000+00:00",9159,1219
36.4,14,22,"2023-09-15T13:33:56.273000+00:00",9159,1219
26.2,13,24,"2023-09-15T13:34:55.272000+00:00",9159,1219
34.4,13,11,"2023-09-15T13:38:27.378000+00:00",9159,1219
346.4,15,2,"2023-09-15T13:40:50.797000+00:00",9159,1219
286,14,55,"2023-09-15T13:41:41.296000+00:00",9159,1219
404.2,14,14,"2023-09-15T13:42:55.029000+00:00",9159,1219
372.9,15,40,"2023-09-15T13:43:14.294000+00:00",9159,1219
371.4,12,44,"2023-09-15T13:43:17.560000+00:00",9159,1219
30.5,16,2,"2023-09-15T13:43:18.341000+00:00",9159,1219
433.8,12,4,"2023-09-15T13:43:35.435000+00:00",9159,1219
395.8,16,16,"2023-09-15T13:43:41.091000+00:00",9159,1219
341.5,14,20,"2023-09-15T13:44:13.450000+00:00",9159,1219
483.8,14,77,"2023-09-15T13:44:18.434000+00:00",9159,1219
332.6,14,31,"2023-09-15T13:44:42.980000+00:00",9159,1219
325.4,17,22,"2023-09-15T13:45:14.511000+00:00",9159,1219
351.2,15,63,"2023-09-15T13:45:27.948000+00:00",9159,1219
38,15,14,"2023-09-15T13:45:32.370000+00:00",9159,1219
426.2,13,1,"2023-09-15T13:45:46.011000+00:00",9159,1219
359.8,14,81,"2023-09-15T13:46:01.510000+00:00",9159,1219
378,15,18,"2023-09-15T13:46:17.182000+00:00",9159,1219
41.6,15,77,"2023-09-15T13:46:53.369000+00:00",9159,1219
301.5,13,27,"2023-09-15T13:47:09.915000+00:00",9159,1219
401.8,16,24,"2023-09-15T13:47:24.478000+00:00",9159,1219
29.7,15,81,"2023-09-15T13:48:19.805000+00:00",9159,1219
649.8,16,10,"2023-09-15T13:48:56.179000+00:00",9159,1219
31.4,17,24,"2023-09-15T13:49:50.053000+00:00",9159,1219
393.3,16,11,"2023-09-15T13:50:58.989000+00:00",9159,1219
31.2,19,4,"2023-09-15T13:55:46.922000+00:00",9159,1219
25.6,4,24,"2023-09-16T09:36:24.784000+00:00",9160,1219
33,4,11,"2023-09-16T09:39:36.173000+00:00",9160,1219
24.3,4,1,"2023-09-16T09:40:35.297000+00:00",9160,1219
25.7,6,55,"2023-09-16T09:44:11.091000+00:00",9160,1219
34.1,4,44,"2023-09-16T09:45:12.731000+00:00",9160,1219
25.5,4,27,"2023-09-16T09:45:34.403000+00:00",9160,1219
312.9,7,77,"2023-09-16T09:47:07.246000+00:00",9160,1219
339,7,24,"2023-09-16T09:47:55.323000+00:00",9160,1219
411.3,7,1,"2023-09-16T09:52:51.554000+00:00",9160,1219
32.5,10,16,"2023-09-16T09:53:33.929000+00:00",9160,1219
526.1,7,11,"2023-09-16T09:54:12.803000+00:00",9160,1219
31.5,8,27,"2023-09-16T09:54:21.288000+00:00",9160,1219
338.8,6,4,"2023-09-16T09:54:44.084000+00:00",9160,1219
497.1,8,18,"2023-09-16T09:54:53.459000+00:00",9160,1219
245,7,44,"2023-09-16T09:55:49.099000+00:00",9160,1219
33.9,7,23,"2023-09-16T09:57:37.379000+00:00",9160,1219
35.6,8,20,"2023-09-16T09:58:26.488000+00:00",9160,1219
26.5,8,40,"2023-09-16T09:59:50.956000+00:00",9160,1219
552.1,6,81,"2023-09-16T10:00:06.175000+00:00",9160,1219
531.4,10,55,"2023-09-16T10:01:10.689000+00:00",9160,1219
278.4,12,16,"2023-09-16T10:01:52.392000+00:00",9160,1219
25.6,10,22,"2023-09-16T10:05:26.671000+00:00",9160,1219
604.9,10,63,"2023-09-16T10:07:49.279000+00:00",9160,1219
24.4,11,22,"2023-09-16T10:07:53.622000+00:00",9160,1219
552.6,8,23,"2023-09-16T10:08:37.872000+00:00",9160,1219
714.4,10,31,"2023-09-16T10:08:56.637000+00:00",9160,1219
526.2,7,2,"2023-09-16T10:09:04.434000+00:00",9160,1219
642.1,9,14,"2023-09-16T10:09:06.497000+00:00",9160,1219
505,9,4,"2023-09-16T10:09:15.872000+00:00",9160,1219
492.9,10,44,"2023-09-16T10:09:59.965000+00:00",9160,1219
305.6,14,18,"2023-09-16T10:11:36.495000+00:00",9160,1219
261.8,10,81,"2023-09-16T10:11:49.682000+00:00",9160,1219
599.8,9,40,"2023-09-16T10:11:55.370000+00:00",9160,1219
922.3,11,10,"2023-09-16T10:12:28.729000+00:00",9160,1219
695.8,13,1,"2023-09-16T10:14:51.852000+00:00",9160,1219
33.7,11,23,"2023-09-16T10:15:13.680000+00:00",9160,1219
383.6,15,55,"2023-09-16T10:16:10.383000+00:00",9160,1219
361.7,17,16,"2023-09-16T10:16:21.257000+00:00",9160,1219
594.1,13,11,"2023-09-16T10:16:54.804000+00:00",9160,1219
584.8,19,77,"2023-09-16T10:17:07.241000+00:00",9160,1219
37.6,13,44,"2023-09-16T10:17:42.741000+00:00",9160,1219
32,17,18,"2023-09-16T10:18:02.944000+00:00",9160,1219
264.6,13,63,"2023-09-16T10:18:12.428000+00:00",9160,1219
48.9,13,81,"2023-09-16T10:18:27.444000+00:00",9160,1219
1087.4,9,20,"2023-09-16T10:18:37.225000+00:00",9160,1219
1150.6,11,27,"2023-09-16T10:18:57.115000+00:00",9160,1219
564.5,12,22,"2023-09-16T10:19:02.240000+00:00",9160,1219
748.1,18,24,"2023-09-16T10:19:43.662000+00:00",9160,1219
284.4,12,14,"2023-09-16T10:19:48.802000+00:00",9160,1219
24.3,16,1,"2023-09-16T10:21:29.926000+00:00",9160,1219
36.6,13,2,"2023-09-16T10:21:50.660000+00:00",9160,1219
26.5,18,55,"2023-09-16T10:22:41.331000+00:00",9160,1219
36.8,16,11,"2023-09-16T10:24:06.940000+00:00",9160,1219
27,21,16,"2023-09-16T10:25:34.082000+00:00",9160,1219
148.7,17,1,"2023-09-16T10:26:12.017000+00:00",9160,1219
25.9,21,24,"2023-09-16T10:26:17.204000+00:00",9160,1219
351.5,16,31,"2023-09-16T10:27:00.110000+00:00",9160,1219
512.1,13,23,"2023-09-16T10:28:06.281000+00:00",9160,1219
224.7,17,10,"2023-09-16T10:28:11.468000+00:00",9160,1219
318.1,16,44,"2023-09-16T10:28:52.421000+00:00",9160,1219
26.7,18,63,"2023-09-16T10:28:59.843000+00:00",9160,1219
196.2,21,18,"2023-09-16T10:29:01.312000+00:00",9160,1219
468.2,15,4,"2023-09-16T10:29:17.171000+00:00",9160,1219
326.3,16,81,"2023-09-16T10:29:30.593000+00:00",9160,1219
361.1,14,2,"2023-09-16T10:29:38.280000+00:00",9160,1219
25.5,17,31,"2023-09-16T10:29:43.186000+00:00",9160,1219
